Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,/delete/68323ac4c3197b36243f664a,1,0,155.57895899110008,155.57895899110008,155.57895899110008,155.57895899110008,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac4c3197b36243f664e,1,0,156.11441699729767,156.11441699729767,156.11441699729767,156.11441699729767,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac4c3197b36243f6654,1,0,163.7163330015028,163.7163330015028,163.7163330015028,163.7163330015028,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac4c3197b36243f665e,1,0,164.0232079953421,164.0232079953421,164.0232079953421,164.0232079953421,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac4c3197b36243f6665,1,0,167.51470799499657,167.51470799499657,167.51470799499657,167.51470799499657,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac4c3197b36243f6673,1,0,154.38737500517163,154.38737500517163,154.38737500517163,154.38737500517163,152.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323ac4c3197b36243f6679,1,0,155.57354099291842,155.57354099291842,155.57354099291842,155.57354099291842,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac4c3197b36243f667c,1,0,165.48725000757258,165.48725000757258,165.48725000757258,165.48725000757258,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac4c3197b36243f6682,1,0,162.8977080108598,162.8977080108598,162.8977080108598,162.8977080108598,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac5c3197b36243f668c,1,0,160.62691700062715,160.62691700062715,160.62691700062715,160.62691700062715,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac5c3197b36243f6696,1,0,153.36804100661539,153.36804100661539,153.36804100661539,153.36804100661539,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323ac5c3197b36243f669e,1,0,156.58591700776014,156.58591700776014,156.58591700776014,156.58591700776014,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac5c3197b36243f66a3,1,0,157.4650419934187,157.4650419934187,157.4650419934187,157.4650419934187,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac5c3197b36243f66a8,1,0,166.36524999921676,166.36524999921676,166.36524999921676,166.36524999921676,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac5c3197b36243f66b0,1,0,156.49325000413228,156.49325000413228,156.49325000413228,156.49325000413228,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac5c3197b36243f66bc,1,0,155.44066700385883,155.44066700385883,155.44066700385883,155.44066700385883,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac5c3197b36243f66cb,1,0,163.22324999782722,163.22324999782722,163.22324999782722,163.22324999782722,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac5c3197b36243f66ce,1,0,160.93829199962784,160.93829199962784,160.93829199962784,160.93829199962784,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac6c3197b36243f66d9,1,0,164.71858299337327,164.71858299337327,164.71858299337327,164.71858299337327,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac6c3197b36243f66df,1,0,171.61358300654683,171.61358300654683,171.61358300654683,171.61358300654683,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac6c3197b36243f66e6,1,0,151.98874998895917,151.98874998895917,151.98874998895917,151.98874998895917,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323ac6c3197b36243f66f6,1,0,162.80412499327213,162.80412499327213,162.80412499327213,162.80412499327213,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac6c3197b36243f66f8,1,0,162.77154099952895,162.77154099952895,162.77154099952895,162.77154099952895,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac6c3197b36243f6707,1,0,156.74500000022817,156.74500000022817,156.74500000022817,156.74500000022817,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac6c3197b36243f6711,1,0,155.52025000215508,155.52025000215508,155.52025000215508,155.52025000215508,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac6c3197b36243f671d,1,0,158.19058401393704,158.19058401393704,158.19058401393704,158.19058401393704,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac6c3197b36243f6721,1,0,169.9587080074707,169.9587080074707,169.9587080074707,169.9587080074707,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac7c3197b36243f6723,1,0,156.88066701113712,156.88066701113712,156.88066701113712,156.88066701113712,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac7c3197b36243f6726,1,0,157.93987500364892,157.93987500364892,157.93987500364892,157.93987500364892,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac7c3197b36243f6728,1,0,158.16058299969882,158.16058299969882,158.16058299969882,158.16058299969882,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac7c3197b36243f6732,2,0,158.49370798969176,157.3809164983686,156.26812500704546,158.49370798969176,78.5,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac7c3197b36243f673d,1,0,155.7832080143271,155.7832080143271,155.7832080143271,155.7832080143271,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac7c3197b36243f6749,1,0,162.63116599293426,162.63116599293426,162.63116599293426,162.63116599293426,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac7c3197b36243f674f,1,0,167.8904589934973,167.8904589934973,167.8904589934973,167.8904589934973,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac7c3197b36243f6751,1,0,163.3550410042517,163.3550410042517,163.3550410042517,163.3550410042517,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac7c3197b36243f675d,1,0,165.94966700358782,165.94966700358782,165.94966700358782,165.94966700358782,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac7c3197b36243f6764,1,0,164.13791599916294,164.13791599916294,164.13791599916294,164.13791599916294,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac8c3197b36243f6770,1,0,156.54124999127816,156.54124999127816,156.54124999127816,156.54124999127816,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac8c3197b36243f6778,1,0,164.35616700618993,164.35616700618993,164.35616700618993,164.35616700618993,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac8c3197b36243f678e,1,0,156.73708300164435,156.73708300164435,156.73708300164435,156.73708300164435,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac8c3197b36243f679e,1,0,167.81304200412706,167.81304200412706,167.81304200412706,167.81304200412706,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac8c3197b36243f67b5,1,0,163.33462500188034,163.33462500188034,163.33462500188034,163.33462500188034,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac9c3197b36243f67bd,1,0,160.49670800566673,160.49670800566673,160.49670800566673,160.49670800566673,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac9c3197b36243f67cc,1,0,168.28941699350253,168.28941699350253,168.28941699350253,168.28941699350253,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323ac9c3197b36243f67f1,1,0,161.18208300031256,161.18208300031256,161.18208300031256,161.18208300031256,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ac9c3197b36243f67f7,1,0,162.68858399416786,162.68858399416786,162.68858399416786,162.68858399416786,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acac3197b36243f67ff,1,0,159.28254200844094,159.28254200844094,159.28254200844094,159.28254200844094,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acac3197b36243f6809,1,0,165.43649999948684,165.43649999948684,165.43649999948684,165.43649999948684,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acac3197b36243f680c,1,0,166.34858299221378,166.34858299221378,166.34858299221378,166.34858299221378,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acac3197b36243f681a,1,0,158.47795800073072,158.47795800073072,158.47795800073072,158.47795800073072,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acac3197b36243f6823,1,0,154.77454199572094,154.77454199572094,154.77454199572094,154.77454199572094,152.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323acac3197b36243f682e,1,0,159.08987500006333,159.08987500006333,159.08987500006333,159.08987500006333,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acac3197b36243f6848,1,0,161.8437909928616,161.8437909928616,161.8437909928616,161.8437909928616,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acbc3197b36243f684f,1,0,166.52854200219736,166.52854200219736,166.52854200219736,166.52854200219736,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acbc3197b36243f6854,1,0,158.00516700255685,158.00516700255685,158.00516700255685,158.00516700255685,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acbc3197b36243f6857,1,0,165.24604200094473,165.24604200094473,165.24604200094473,165.24604200094473,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acbc3197b36243f6859,1,0,154.5463749935152,154.5463749935152,154.5463749935152,154.5463749935152,152.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323acbc3197b36243f6863,1,0,154.9951670021983,154.9951670021983,154.9951670021983,154.9951670021983,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323acbc3197b36243f6865,1,0,165.52720899926499,165.52720899926499,165.52720899926499,165.52720899926499,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acbc3197b36243f6867,1,0,152.9132080031559,152.9132080031559,152.9132080031559,152.9132080031559,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323acbc3197b36243f686b,1,0,162.0812499895692,162.0812499895692,162.0812499895692,162.0812499895692,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acbc3197b36243f6873,1,0,156.61920799175277,156.61920799175277,156.61920799175277,156.61920799175277,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acbc3197b36243f6884,1,0,162.0238339964999,162.0238339964999,162.0238339964999,162.0238339964999,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acbc3197b36243f688b,1,0,165.31220800243318,165.31220800243318,165.31220800243318,165.31220800243318,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acbc3197b36243f688e,1,0,157.32379199471325,157.32379199471325,157.32379199471325,157.32379199471325,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acbc3197b36243f6899,1,0,164.05633300018962,164.05633300018962,164.05633300018962,164.05633300018962,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323accc3197b36243f68a9,1,0,197.09141699422617,197.09141699422617,197.09141699422617,197.09141699422617,153.0,0.008393650367947439,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/delete/68323accc3197b36243f68ab,1,0,161.7422080016695,161.7422080016695,161.7422080016695,161.7422080016695,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323accc3197b36243f68c6,1,0,167.92745899874717,167.92745899874717,167.92745899874717,167.92745899874717,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323accc3197b36243f68c9,1,0,162.25891700014472,162.25891700014472,162.25891700014472,162.25891700014472,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323accc3197b36243f68e0,1,0,157.92466700077057,157.92466700077057,157.92466700077057,157.92466700077057,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acdc3197b36243f68eb,1,0,153.66354200523347,153.66354200523347,153.66354200523347,153.66354200523347,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323acdc3197b36243f68ef,1,0,168.42916600580793,168.42916600580793,168.42916600580793,168.42916600580793,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acdc3197b36243f68f1,1,0,156.1136670061387,156.1136670061387,156.1136670061387,156.1136670061387,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acdc3197b36243f68f6,1,0,160.45245798886754,160.45245798886754,160.45245798886754,160.45245798886754,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acdc3197b36243f68ff,1,0,177.39116700249724,177.39116700249724,177.39116700249724,177.39116700249724,152.0,0.008393650367947439,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/delete/68323acdc3197b36243f6901,1,0,162.8858749900246,162.8858749900246,162.8858749900246,162.8858749900246,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acdc3197b36243f6904,1,0,162.2444170061499,162.2444170061499,162.2444170061499,162.2444170061499,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acdc3197b36243f690b,1,0,164.09791700425558,164.09791700425558,164.09791700425558,164.09791700425558,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acdc3197b36243f691b,1,0,192.83800000266638,192.83800000266638,192.83800000266638,192.83800000266638,153.0,0.008393650367947439,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/delete/68323acec3197b36243f6927,1,0,164.81983300764114,164.81983300764114,164.81983300764114,164.81983300764114,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acec3197b36243f692e,1,0,155.0966249924386,155.0966249924386,155.0966249924386,155.0966249924386,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acec3197b36243f693b,1,0,160.27512498840224,160.27512498840224,160.27512498840224,160.27512498840224,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acec3197b36243f6948,1,0,164.13158299110364,164.13158299110364,164.13158299110364,164.13158299110364,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acec3197b36243f6966,1,0,163.33633399335667,163.33633399335667,163.33633399335667,163.33633399335667,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acfc3197b36243f6986,1,0,162.29624999687076,162.29624999687076,162.29624999687076,162.29624999687076,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acfc3197b36243f6990,1,0,161.5590840083314,161.5590840083314,161.5590840083314,161.5590840083314,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acfc3197b36243f6993,1,0,155.518084007781,155.518084007781,155.518084007781,155.518084007781,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323acfc3197b36243f6999,1,0,168.16975000256207,168.16975000256207,168.16975000256207,168.16975000256207,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/delete/68323acfc3197b36243f69b4,1,0,152.44916600931901,152.44916600931901,152.44916600931901,152.44916600931901,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
DELETE,/delete/68323acfc3197b36243f69b7,1,0,160.056958993664,160.056958993664,160.056958993664,160.056958993664,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69c1,1,0,162.45050000725314,162.45050000725314,162.45050000725314,162.45050000725314,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69cc,1,0,161.47975000785664,161.47975000785664,161.47975000785664,161.47975000785664,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69d3,1,0,155.95454200229142,155.95454200229142,155.95454200229142,155.95454200229142,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69d5,1,0,156.30575000250246,156.30575000250246,156.30575000250246,156.30575000250246,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69d8,1,0,155.11341700039338,155.11341700039338,155.11341700039338,155.11341700039338,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69e1,1,0,158.5574170021573,158.5574170021573,158.5574170021573,158.5574170021573,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69e4,1,0,164.52474999823608,164.52474999823608,164.52474999823608,164.52474999823608,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f69ec,1,0,164.97379199427087,164.97379199427087,164.97379199427087,164.97379199427087,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad0c3197b36243f6a02,1,0,155.05425000446849,155.05425000446849,155.05425000446849,155.05425000446849,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad1c3197b36243f6a25,1,0,155.47408400743734,155.47408400743734,155.47408400743734,155.47408400743734,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad1c3197b36243f6a27,1,0,157.1301669901004,157.1301669901004,157.1301669901004,157.1301669901004,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/delete/68323ad1c3197b36243f6a2b,1,0,158.30075000121724,158.30075000121724,158.30075000121724,158.30075000121724,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
